id,type,src,dst,app,latency,message,ctime,size,buffer
262,LINK,185,112,1,55.0304315,M.USER.APP.1,3085.181286500002,4121726,311
261,LINK,100,74,0,34.215528222222225,M.USER.APP.0,3094.2883227500006,1939754,311
337,LINK,110,4,8,12.3095706,M.USER.APP.8,3099.874197666666,3095706,311
391,LINK,169,112,0,72.4849385,M.USER.APP.0,3100,1939754,312
392,LINK,196,185,1,49.0304315,M.USER.APP.1,3100,4121726,313
393,LINK,195,175,2,40.989709,M.USER.APP.2,3100,2969127,314
394,LINK,172,64,2,76.989709,M.USER.APP.2,3100,2969127,315
395,LINK,178,107,2,77.4845635,M.USER.APP.2,3100,2969127,316
396,LINK,194,190,3,28.6895075,M.USER.APP.3,3100,2758030,317
397,LINK,196,185,3,48.6895075,M.USER.APP.3,3100,2758030,318
398,LINK,169,112,4,72.99310725,M.USER.APP.4,3100,3972429,319
399,LINK,187,112,5,32.99545466666667,M.USER.APP.5,3100,2986364,320
